id,date,channel_id,message,views,image
4728,2024-04-24 16:44:06+00:00,1776389453,"🚀 🚀 🚀 15 MINUTES BEFORE PUMP ! 🚀 🚀 🚀 ⏺ GET READY ! ⏺ Make sure you got BNB ( BEP - 20 ) on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! ⏺ 🟡 NEXT MESSAGE - TOKEN and ADDRESS 🟡 ⏺ 🔔 Turn on notifications at the channel for tracking on important info about the PUMP . 💫",7952,
4727,2024-04-24 16:29:06+00:00,1776389453,⏳ 30 MINUTES LEFT UNTIL PUMP ⏳ 📈 Be prepared 📈 ? If u have any question - I will gladly answer ☁ ️ @USER,761,
4726,2024-04-24 16:00:03+00:00,1776389453,⏳ 1 HOUR LEFT UNTIL PUMP ⏳ 📈 Be prepared 📈 ? If u have any question - I will gladly answer 💁 @USER,7842,
4725,2024-04-24 14:00:04+00:00,1776389453,"🚀 🚀 🚀 3 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 24th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7602,
4724,2024-04-24 11:00:04+00:00,1776389453,"🚀 🚀 🚀 6 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 24th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7614,
4723,2024-04-24 05:00:04+00:00,1776389453,"🚀 🚀 🚀 12 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 24th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",177,
4722,2024-04-23 17:00:02+00:00,1776389453,"🚀 🚀 🚀 24 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 24th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7903,
4721,2024-04-22 14:29:06+00:00,1776389453,"💬 💬 ⏺ ⏺ PUMP ANNOUNCEMENT ⏺ ⏺ 💬 💬 Guys , This WEDNESDAY we will organise a huge pump with over 6000 % Guaranteed . 😎 🔔 Date : April , 24th ⏰ Time : 17:00 GMT / UTC 🔸 Pair : BNB / ? ? ? 🥞 Exchange : PancakeSwap_DEX 🚀 Don't miss your opportunity to make profit in crypto ! 🚀 Pumping crypto 🚀 💰 Making profit 👥 Growing a community 🌐 ✅ VIP / PREMIUM AVAILABLE ✅ 👉 @USER 😓 🔔 Turn on notifications at the channel for not missing the important info about the PUMP . 🗣",7980,
4720,2024-04-22 05:48:09+00:00,1776389453,🟢 🟢 🟢 AWESOME WEEKEND PUMP ! 🟢 🟢 🟢 Hey guys ! Hope this pump made your day a little bit better ✔ ️ ✔ ️ Thanks everyone for such a result ! 💵 💵 ➡ ️Final Price : $ 0.0094 ( We started from $ 0.00013 ) EARNINGS ON TOP 6660 % 🔝 Thanks a lot for everybody who joined us . 📌 YOU ARE THE BEST GUY lCOOL,7861,
4719,2024-04-21 17:40:08+00:00,1776389453,⚠ ️ ☄ ️SELL ☄ ️SELL ☄ ️SELL ☄ ️ ⚠ ️,7801,
4715,2024-04-21 17:29:58+00:00,1776389453,👀 STILL A GREAT ENTRY POINT 👀,7745,
4714,2024-04-21 17:26:16+00:00,1776389453,We are trending on every pancake chart ✔ ️ ✔ ️,7748,
4712,2024-04-21 17:19:04+00:00,1776389453,This ain't gonna stop real soon 🔤,7697,
4710,2024-04-21 17:12:10+00:00,1776389453,Parabolic move 🟩 🟩,7677,
4708,2024-04-21 17:06:52+00:00,1776389453,What a start guys 🟩 🟩,7625,
4706,2024-04-21 17:00:07+00:00,1776389453,"🔼 🔼 🔼 PUMP NOW ! BUY NOW ! 🔼 🔼 🔼 ⏺ Hey , what's good in neighborhood ? I don't know about you guys , but we with a team are ready to some great results . Good luck and remember - who buys first - makes more . Pumping $ FRBK today ! For all newcomers - we buying for 40 minutes ! After I give SELL signal , and you will have 30 minutes to SELL . Quickly buy coin : $ FRBK ✅ FREEBNK Price Before PUMP - $ 0.00013 😱 The expected increase in the price of the token is $ 0.008 🤑 Don't forget that the more BnB you invest , the more profit you will make . LINK TO BUY AT PancakeSwap_DEX ↓ ↓ ↓ 🥞 🥞 Information is deleted because the pump is over . ( after clicking on the link , you need to wait 10-20 seconds , then click "" I understand "" and purchase a coin ) Link to Trading Chart ↓ ↓ ↓ Information is deleted because the pump is over . 🗒 Address contract ↓ ↓ ↓ Information is deleted because the pump is over . ( tap to copy ) 🧼 Slippage 49 % Expert Mode ON 🧼 BUY RANGE 1 TO 14 BNB ⏺ IMPORTANT ⏺ 💬 ⏺ Start selling on my signal , NOT earlier ! ⏺",7661,
4705,2024-04-21 16:44:06+00:00,1776389453,"🚀 🚀 🚀 15 MINUTES BEFORE PUMP ! 🚀 🚀 🚀 ⏺ GET READY ! ⏺ Make sure you got BNB ( BEP - 20 ) on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! ⏺ 🟡 NEXT MESSAGE - TOKEN and ADDRESS 🟡 ⏺ 🔔 Turn on notifications at the channel for tracking on important info about the PUMP . 💫",7606,
4704,2024-04-21 16:29:06+00:00,1776389453,⏳ 30 MINUTES LEFT UNTIL PUMP ⏳ 📈 Be prepared 📈 ? If u have any question - I will gladly answer ☁ ️ @USER,7604,
4703,2024-04-21 16:00:02+00:00,1776389453,⏳ 1 HOUR LEFT UNTIL PUMP ⏳ 📈 Be prepared 📈 ? If u have any question - I will gladly answer 💁 @USER,7599,
4702,2024-04-21 14:00:03+00:00,1776389453,"🚀 🚀 🚀 3 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this SUNDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 21st ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7642,
4701,2024-04-21 11:00:01+00:00,1776389453,"🚀 🚀 🚀 6 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this SUNDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 21st ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7623,
4700,2024-04-21 05:00:03+00:00,1776389453,"🚀 🚀 🚀 12 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this SUNDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 21st ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7662,
4699,2024-04-20 17:00:01+00:00,1776389453,"🚀 🚀 🚀 24 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this SUNDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 21st ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7684,
4698,2024-04-18 14:29:06+00:00,1776389453,"💬 💬 ⏺ ⏺ PUMP ANNOUNCEMENT ⏺ ⏺ 💬 💬 Guys , This SUNDAY we will organise a huge pump with over 6000 % Guaranteed . 😎 🔔 Date : April , 21st ⏰ Time : 17:00 GMT / UTC 🔸 Pair : BNB / ? ? ? 🥞 Exchange : PancakeSwap_DEX 🚀 Don't miss your opportunity to make profit in crypto ! 🚀 Pumping crypto 🚀 💰 Making profit 👥 Growing a community 🌐 ✅ VIP / PREMIUM AVAILABLE ✅ 👉 @USER 😓 🔔 Turn on notifications at the channel for not missing the important info about the PUMP . 🗣",7764,
4697,2024-04-18 06:12:42+00:00,1776389453,🟢 🟢 🟢 AWESOME WEEKDAY PUMP ! 🟢 🟢 🟢 Hey guys ! Hope this pump made your day a little bit better ✔ ️ ✔ ️ Thanks everyone for such a result ! 🟩 🟩 ➡ ️Final Price : $ 0.082 ( We started from $ 0.0014 ) 💵 💵 EARNINGS ON TOP : 5778 % ✔ ️ THANKS EVERYONE FOR JOINING US COOLYOU GUYS ARE AWESOME 📌,7799,
4696,2024-04-17 17:40:06+00:00,1776389453,☄ ️ ‼ ️SELL ‼ ️SELL ‼ ️SELL ‼ ️ ☄ ️,7766,
4694,2024-04-17 17:29:08+00:00,1776389453,👀 STILL A GREAT ENTRY POINT 👀,7770,
4692,2024-04-17 17:20:47+00:00,1776389453,Parabolic move guys 🟩 🟩,7754,
4689,2024-04-17 17:13:07+00:00,1776389453,Make sure you load the bags 📌 📌,7714,
4687,2024-04-17 17:05:15+00:00,1776389453,The game has already begun ✔ ️ ✔ ️,7644,
4685,2024-04-17 17:00:04+00:00,1776389453,"🔼 🔼 🔼 PUMP NOW ! BUY NOW ! 🔼 🔼 🔼 ⏺ Hey , what's good in neighborhood ? I don't know about you guys , but we with a team are ready to some great results . Good luck and remember - who buys first - makes more . Pumping $ WIF today ! For all newcomers - we buying for 40 minutes ! After I give SELL signal , and you will have 30 minutes to SELL . Quickly buy coin : $ WIF ✅ DOGWIFHAT Price Before PUMP - $ 0.0014 😱 The expected increase in the price of the token is $ 0.086 🤑 Don't forget that the more BnB you invest , the more profit you will make . LINK TO BUY AT PancakeSwap_DEX ↓ ↓ ↓ 🥞 🥞 Information is deleted because the pump is over . ( after clicking on the link , you need to wait 10-20 seconds , then click "" I understand "" and purchase a coin ) Link to Trading Chart ↓ ↓ ↓ Information is deleted because the pump is over . 🗒 Address contract ↓ ↓ ↓ Information is deleted because the pump is over . ( tap to copy ) 🧼 Slippage 49 % Expert Mode ON 🧼 BUY RANGE 1 TO 14 BNB ⏺ IMPORTANT ⏺ 💬 ⏺ Start selling on my signal , NOT earlier ! ⏺",7635,
4684,2024-04-17 16:45:58+00:00,1776389453,"🚀 🚀 🚀 15 MINUTES BEFORE PUMP ! 🚀 🚀 🚀 ⏺ GET READY ! ⏺ Make sure you got BNB ( BEP - 20 ) on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! ⏺ 🟡 NEXT MESSAGE - TOKEN and ADDRESS 🟡 ⏺ 🔔 Turn on notifications at the channel for tracking on important info about the PUMP . 💫",7606,
4683,2024-04-17 16:31:08+00:00,1776389453,⏳ 30 MINUTES LEFT UNTIL PUMP ⏳ 📈 Be prepared 📈 ? If u have any question - I will gladly answer ☁ ️ @USER,7623,
4682,2024-04-17 16:00:08+00:00,1776389453,⏳ 1 HOUR LEFT UNTIL PUMP ⏳ 📈 Be prepared 📈 ? If u have any question - I will gladly answer 💁 @USER,7638,
4681,2024-04-17 14:00:06+00:00,1776389453,"🚀 🚀 🚀 3 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 17th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7617,
4680,2024-04-17 11:00:05+00:00,1776389453,"🚀 🚀 🚀 6 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 17th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7637,
4679,2024-04-17 05:00:05+00:00,1776389453,"🚀 🚀 🚀 12 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 17th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7634,
4678,2024-04-16 17:00:04+00:00,1776389453,"🚀 🚀 🚀 24 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 17th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7676,
4677,2024-04-15 14:40:01+00:00,1776389453,"💬 💬 ⏺ ⏺ PUMP ANNOUNCEMENT ⏺ ⏺ 💬 💬 Guys , This WEDNESDAY we will organise a huge pump with over 6000 % Guaranteed . 😎 🔔 Date : April , 17th ⏰ Time : 17:00 GMT / UTC 🔸 Pair : BNB / ? ? ? 🥞 Exchange : PancakeSwap_DEX 🚀 Don't miss your opportunity to make profit in crypto ! 🚀 Pumping crypto 🚀 💰 Making profit 👥 Growing a community 🌐 ✅ VIP / PREMIUM AVAILABLE ✅ 👉 @USER 😓 🔔 Turn on notifications at the channel for not missing the important info about the PUMP . 🗣",7707,
4676,2024-04-14 19:11:27+00:00,1776389453,🟢 🟢 🟢 AWESOME WEEKEND PUMP ! 🟢 🟢 🟢 Hey guys ! Hope this pump made your day a little bit better ✔ ️ ✔ ️ ✔ ️ Thanks everyone for such a result ! 💵 💵 ➡ ️Final Price : $ 46.04 ( We started from $ 0.59 ) 📣 EARNINGS ON TOP 7060 % Thanks a lot for everybody who joined us . ➡ ️YOU ARE THE BEST GUYsCOOL,7741,
4675,2024-04-14 17:40:04+00:00,1776389453,☄ ️ ⚠ ️SELL ⚠ ️SELL ⚠ ️SELL ⚠ ️ ☄ ️,7739,
4673,2024-04-14 17:30:01+00:00,1776389453,Still a great entry point 👀 👀,7723,
4671,2024-04-14 17:25:46+00:00,1776389453,We are trending on every pancake chart 🔼 🔼 💵 💵,7726,
4669,2024-04-14 17:16:29+00:00,1776389453,Parabolic move 🟩 🟩,7718,
4667,2024-04-14 17:08:53+00:00,1776389453,📌 📌 Insider news guys This coin is going to list on bybit_CEX ✔ ️,7666,
4664,2024-04-14 17:00:14+00:00,1776389453,"🔼 🔼 🔼 PUMP NOW ! BUY NOW ! 🔼 🔼 🔼 ⏺ Hey , what's good in neighborhood ? I don't know about you guys , but we with a team are ready to some great results . Good luck and remember - who buys first - makes more . Pumping $ RGAME today ! For all newcomers - we buying for 40 minutes ! After I give SELL signal , and you will have 30 minutes to SELL . Quickly buy coin : $ RGAME ✅ RGAME Price Before PUMP - $ 0.59 😱 The expected increase in the price of the token is $ 36.58 🤑 Don't forget that the more BnB you invest , the more profit you will make . LINK TO BUY AT PancakeSwap_DEX ↓ ↓ ↓ 🥞 🥞 Information is deleted because the pump is over . ( after clicking on the link , you need to wait 10-20 seconds , then click "" I understand "" and purchase a coin ) Link to Trading Chart ↓ ↓ ↓ Information is deleted because the pump is over . 🗒 Address contract ↓ ↓ ↓ Information is deleted because the pump is over . ( tap to copy ) 🧼 Slippage 49 % Expert Mode ON 🧼 BUY RANGE 1 TO 14 BNB ⏺ IMPORTANT ⏺ 💬 ⏺ Start selling on my signal , NOT earlier ! ⏺",7659,
4663,2024-04-14 16:45:46+00:00,1776389453,"🚀 🚀 🚀 15 MINUTES BEFORE PUMP ! 🚀 🚀 🚀 ⏺ GET READY ! ⏺ Make sure you got BNB ( BEP - 20 ) on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! ⏺ 🟡 NEXT MESSAGE - TOKEN and ADDRESS 🟡 ⏺ 🔔 Turn on notifications at the channel for tracking on important info about the PUMP . 💫",7632,
4662,2024-04-14 16:32:28+00:00,1776389453,⏳ 30 MINUTES LEFT UNTIL PUMP ⏳ 📈 Be prepared 📈 ? If u have any question - I will gladly answer ☁ ️ @USER,7622,
4661,2024-04-14 16:00:03+00:00,1776389453,⏳ 1 HOUR LEFT UNTIL PUMP ⏳ 📈 Be prepared 📈 ? If u have any question - I will gladly answer 💁 @USER,7620,
4660,2024-04-14 14:00:05+00:00,1776389453,"🚀 🚀 🚀 3 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this SUNDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 14th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7647,
4659,2024-04-14 11:00:04+00:00,1776389453,"🚀 🚀 🚀 6 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this SUNDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 14th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7645,
4658,2024-04-14 05:00:05+00:00,1776389453,"🚀 🚀 🚀 12 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this SUNDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 14th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7693,
4657,2024-04-13 17:00:03+00:00,1776389453,"🚀 🚀 🚀 24 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this SUNDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 14th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",7766,
4656,2024-04-11 14:30:02+00:00,1776389453,"💬 💬 ⏺ ⏺ PUMP ANNOUNCEMENT ⏺ ⏺ 💬 💬 Guys , This SUNDAY we will organise a huge pump with over 6000 % Guaranteed . 😎 🔔 Date : April , 14th ⏰ Time : 17:00 GMT / UTC 🔸 Pair : BNB / ? ? ? 🥞 Exchange : PancakeSwap_DEX 🚀 Don't miss your opportunity to make profit in crypto ! 🚀 Pumping crypto 🚀 💰 Making profit 👥 Growing a community 🌐 ✅ VIP / PREMIUM AVAILABLE ✅ 👉 @USER 😓 🔔 Turn on notifications at the channel for not missing the important info about the PUMP . 🗣",7976,
4655,2024-04-10 22:06:05+00:00,1776389453,🟢 🟢 🟢 AWESOME WEEKDAY PUMP ! 🟢 🟢 🟢 Hey guys ! Hope this pump made your day a little bit better ✔ ️ ✔ ️ Thanks everyone for such a result ! 💵 💵 ➡ ️Final Price : $ 0.11 ( We started from $ 0.0019 ) 🟩 EARNINGS ON TOP : 5068.79 % 🟩 THANKS EVERYONE FOR JOINING US 📌 YOU GUYS ARE AWESOME COOL,7903,
4654,2024-04-10 17:40:03+00:00,1776389453,⚠ ️ ☄ ️SELL ☄ ️SELL ☄ ️SELL ☄ ️ ⚠ ️,7795,
4651,2024-04-10 17:29:09+00:00,1776389453,Still a great entry poin 👀 👀,7748,
4648,2024-04-10 17:20:14+00:00,1776389453,We are trending on every pancake chart 📣 📣,7675,
4646,2024-04-10 17:13:15+00:00,1776389453,This ain't gonna stop soon 💥,7680,
4644,2024-04-10 17:08:35+00:00,1776389453,What a start guys ✔ ️ ✔ ️,7657,
4641,2024-04-10 17:00:04+00:00,1776389453,"🔼 🔼 🔼 PUMP NOW ! BUY NOW ! 🔼 🔼 🔼 ⏺ Hey , what's good in neighborhood ? I don't know about you guys , but we with a team are ready to some great results . Good luck and remember - who buys first - makes more . Pumping $ MSHIP today ! For all newcomers - we buying for 40 minutes ! After I give SELL signal , and you will have 30 minutes to SELL . Quickly buy coin : $ BABYRWA ✅ BABYRWA Price Before PUMP - $ 0.0019 😱 The expected increase in the price of the token is $ 0.11 🤑 Don't forget that the more BnB you invest , the more profit you will make . LINK TO BUY AT PancakeSwap_DEX ↓ ↓ ↓ 🥞 🥞 Information is deleted because the pump is over . ( after clicking on the link , you need to wait 10-20 seconds , then click "" I understand "" and purchase a coin ) Link to Trading Chart ↓ ↓ ↓ Information is deleted because the pump is over . 🗒 Address contract ↓ ↓ ↓ Information is deleted because the pump is over . ( tap to copy ) 🧼 Slippage 49 % Expert Mode ON 🧼 BUY RANGE 1 TO 14 BNB ⏺ IMPORTANT ⏺ 💬 ⏺ Start selling on my signal , NOT earlier ! ⏺",7637,
4640,2024-04-10 16:45:30+00:00,1776389453,"🚀 🚀 🚀 15 MINUTES BEFORE PUMP ! 🚀 🚀 🚀 ⏺ GET READY ! ⏺ Make sure you got BNB ( BEP - 20 ) on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! ⏺ 🟡 NEXT MESSAGE - TOKEN and ADDRESS 🟡 ⏺ 🔔 Turn on notifications at the channel for tracking on important info about the PUMP . 💫",7621,
4639,2024-04-10 16:00:04+00:00,1776389453,⏳ 1 HOUR LEFT UNTIL PUMP ⏳ 📈 Be prepared 📈 ? If u have any question - I will gladly answer 💁 @USER,7648,
4638,2024-04-10 14:00:05+00:00,1776389453,"🚀 🚀 🚀 3 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 10th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",148,
4637,2024-04-10 11:00:03+00:00,1776389453,"🚀 🚀 🚀 6 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 10th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",148,
4636,2024-04-10 05:00:05+00:00,1776389453,"🚀 🚀 🚀 12 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 10th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",164,
4635,2024-04-09 17:00:03+00:00,1776389453,"🚀 🚀 🚀 24 HOURS BEFORE OUR PUMP ! 🚀 🚀 🚀 We are already getting ready to this WEDNESDAY pump ! Make sure you got BNB on your MetaMask or TrustWallet ! Be prepared guys and remember : the faster you buy , the best percent of profit you will get ! 🗓 Date : APRIL , 10th ⏰ Time : 17:00 GMT 💶 Pair : BNB / ? ? ? 💹 Exchange : Pancakeswap_DEX 📥 @USER Slippage 49 % 📈 Real opportunity to make a great return on your investments in ONE DAY ! 🔔 Turn on notifications at the channel for not missing the important info about the PUMP .",204,
4634,2024-04-08 14:29:43+00:00,1776389453,"💬 💬 ⏺ ⏺ PUMP ANNOUNCEMENT ⏺ ⏺ 💬 💬 Guys , This WEDNESDAY we will organise a huge pump with over 6000 % Guaranteed . 😎 🔔 Date : April , 10th ⏰ Time : 17:00 GMT / UTC 🔸 Pair : BNB / ? ? ? 🥞 Exchange : PancakeSwap_DEX 🚀 Don't miss your opportunity to make profit in crypto ! 🚀 Pumping crypto 🚀 💰 Making profit 👥 Growing a community 🌐 ✅ VIP / PREMIUM AVAILABLE ✅ 👉 @USER 😓 🔔 Turn on notifications at the channel for not missing the important info about the PUMP . 🗣",246,
4633,2024-04-07 19:14:42+00:00,1776389453,🟢 🟢 🟢 AWESOME WEEKEND PUMP ! 🟢 🟢 🟢 Hey guys ! Hope this pump made your day a little bit better ✔ ️ ✔ ️ Thanks everyone for such a result ! 💵 💵 ➡ ️Final Price : $ 0.0032 ( We started from $ 0.000064 ) ✔ ️ EARNINGS ON TOP 4868 % COOL Thanks a lot for everybody who joined us . 📌 YOU ARE THE BEST GUYsCOOL,278,
